"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Upper middle income","UMC","Population, female","SP.POP.TOTL.FE.IN","570007320","573292691","582646852","597572132","612364298","627497505","644342137","660874721","677916312","695836039","714113174","732657323","750358672","767656682","784317507","799963384","814974218","829413304","843955967","858650884","873264091","888415016","904739042","921015741","936868283","952982862","969767566","987233200","1004702315","1021764034","1038255611","1053901481","1068816618","1082606388","1096347193","1110329230","1124059123","1137483024","1150257509","1162453321","1174224536","1185485472","1196089724","1206365877","1216664818","1226985545","1236924280","1246109345","1256028842","1266196111","1276274423","1286802066","1298540117","1310511420","1322065047","1333166632","1344034465","1355186817","1365650834","1375096463","1383026883","1389265558","1393392076","1397000217","1402032945",
"Uruguay","URY","Population, female","SP.POP.TOTL.FE.IN","1262371","1279305","1295803","1311878","1327529","1342633","1357056","1370642","1383197","1394505","1404757","1414487","1424131","1434100","1444787","1456299","1467660","1478005","1487466","1495902","1503297","1510344","1517823","1525701","1533664","1542007","1550782","1560015","1569794","1579746","1589673","1599493","1609024","1618260","1627480","1636775","1646217","1655675","1664510","1672707","1679574","1684295","1687265","1689069","1690663","1692630","1695212","1698672","1702685","1707013","1711554","1715858","1720162","1725044","1730380","1735970","1741248","1745432","1748368","1749738","1750465","1749263","1746501","1745071","1744028",
"United States","USA","Population, female","SP.POP.TOTL.FE.IN","91975168","93588412","95121693","96588678","98029930","99357165","100610865","101812368","102932331","104036269","105346527","106723672","107855912","108879584","109867941","110946436","111995149","113113833","114303001","115552607","116638415","117720971","118746066","119722469","120643549","121600360","122622306","123624364","124651282","125736225","127010563","128549261","130212830","131805773","133300673","134766699","136208912","137718053","139180769","140626695","142032212","143324495","144593070","145774399","147065155","148365003","149742927","151118757","152502206","153796930","155061336","156183737","157260545","158288180","159395036","160520591","161638154","162620296","163450491","164182160","164819803","165116452","166122875","167569583","169230152",
"Uzbekistan","UZB","Population, female","SP.POP.TOTL.FE.IN","4221717","4373446","4539005","4710070","4884811","5063793","5244512","5426353","5609693","5791938","5968253","6139043","6311958","6490808","6675423","6865589","7060890","7261113","7459867","7654310","7851095","8053075","8261171","8477996","8706904","8948323","9201034","9460388","9717682","9968168","10204532","10446608","10701719","10948073","11181106","11404222","11618759","11820567","12007013","12176048","12330511","12481489","12635692","12790353","12948136","13110535","13280001","13466650","13673491","13892323","14111263","14325622","14540460","14766728","15010753","15267686","15528721","15790068","16061755","16352254","16657925","16979564","17320246","17670093","18018147",
"St. Vincent and the Grenadines","VCT","Population, female","SP.POP.TOTL.FE.IN","44599","45276","45895","46473","47019","47543","48038","48505","48932","49322","49694","50063","50442","50817","51171","51510","51832","52146","52450","52726","52992","53273","53555","53821","54081","54325","54544","54737","54903","55038","55132","55205","55281","55349","55398","55418","55404","55362","55325","55352","55380","55319","55215","55084","54904","54682","54438","54172","53897","53616","53321","52999","52697","52431","52169","51926","51659","51348","51022","50691","50472","50257","49946","49658","49380",
"Venezuela, RB","VEN","Population, female","SP.POP.TOTL.FE.IN","4039615","4187936","4338789","4492658","4649655","4809768","4973422","5140398","5310092","5481591","5655380","5832099","6011319","6193815","6380208","6570984","6766612","6967395","7173118","7383041","7596181","7812154","8030868","8252415","8476744","8703652","8934986","9170898","9409242","9648698","9887684","10125966","10363737","10600862","10837159","11072522","11307326","11542449","11777897","12011723","12244159","12475441","12708361","12941528","13170511","13397679","13622772","13842272","14053462","14255739","14451897","14646922","14840907","15029199","15209375","15378700","15485243","15396408","15026640","14599335","14360362","14265712","14260990","14312346","14371684",
"British Virgin Islands","VGB","Population, female","SP.POP.TOTL.FE.IN","3977","4019","4037","4061","4089","4135","4211","4329","4508","4775","4968","5035","5092","5146","5198","5242","5280","5311","5339","5362","5431","5599","5816","6036","6255","6473","6693","6915","7147","7394","7655","7897","8098","8290","8494","8706","8924","9153","9393","9633","9880","10172","10539","10956","11393","11843","12312","12804","13321","13841","14096","14706","15670","16469","17206","18108","17735","17034","18198","19235","19676","20078","20316","20572","20779",
"Virgin Islands (U.S.)","VIR","Population, female","SP.POP.TOTL.FE.IN","16497","17517","17826","20218","20674","21982","23286","24692","27963","30230","31796","35625","38522","42652","45798","48322","49400","48081","49694","50021","51905","51979","52025","52109","52189","52227","52235","52238","52233","52237","53733","54209","54733","55239","55684","56008","56216","56416","56581","56690","56805","56793","56745","56710","56652","56614","56544","56510","56544","56568","56552","56486","56387","56278","56175","56024","55805","55557","55279","54962","54811","54830","54818","54775","54690",
"Viet Nam","VNM","Population, female","SP.POP.TOTL.FE.IN","16475729","16915720","17358348","17844183","18327884","18801162","19261662","19711729","20154281","20605059","21076272","21587724","22108871","22631470","23162146","23717647","24326526","24967641","25621510","26192476","26761022","27405462","28063127","28744011","29442502","30135995","30801863","31444579","32090890","32756397","33446233","34149330","34842765","35513540","36153130","36755217","37314605","37850432","38378801","38873772","39328947","39768451","40207727","40653776","41090414","41508486","42107114","42909041","43748397","44421765","44912426","45410433","45919531","46434808","46971117","47527300","48084841","48636377","49147626","49610246","50061601","50486603","50859448","51201223","51526287",
"Vanuatu","VUT","Population, female","SP.POP.TOTL.FE.IN","29694","30636","31619","32637","33690","34785","35923","37106","38170","39133","40179","41316","42563","43901","45316","46819","48398","50033","51705","51341","50886","52426","54051","55756","57531","59370","61259","63190","65171","67187","69160","71099","73075","75072","77067","79049","81003","82925","84832","86760","88959","91440","93957","96497","99080","101708","104397","107183","110108","113150","116043","118787","121621","124549","127549","130601","133712","137056","140599","144129","147696","151286","154916","158611","162312",
"World","WLD","Population, female","SP.POP.TOTL.FE.IN","1513820981","1534381360","1561411310","1594335334","1627504932","1661032626","1695811155","1730568287","1766206424","1802962593","1840544431","1879293172","1916740997","1954438038","1991993055","2028903661","2065346550","2101560780","2138452800","2176368419","2214553979","2253542721","2294258084","2335397526","2376466032","2418338861","2461214940","2505122171","2549512870","2594070422","2638864572","2682542194","2726196554","2769090370","2811623188","2854431863","2897305933","2939979461","2982081238","3023529567","3064550681","3105455521","3146113323","3186613109","3227448388","3268377816","3309785847","3351334342","3393781395","3436469618","3478588590","3520806763","3564852302","3608462138","3651934426","3695002485","3738095868","3780911360","3822500717","3863053105","3901825980","3935711045","3970976262","4009026784","4048307044",
"Samoa","WSM","Population, female","SP.POP.TOTL.FE.IN","54853","56279","57746","59237","60703","62143","63591","64874","65971","67047","68107","69135","70132","71102","72469","74254","75984","77236","78042","78790","79510","80169","80404","80225","79977","79720","79593","79849","80297","80624","80879","81154","81717","82496","83240","84010","84820","85616","86354","87088","87823","88574","89278","89846","90343","90798","91258","91868","92629","93425","94276","95227","96221","97203","98190","99174","100171","101318","102629","103948","105251","106258","106942","107591","108225",
"Kosovo","XKX","Population, female","SP.POP.TOTL.FE.IN","487910","500522","512816","525249","538506","552838","568284","584823","598540","609340","620837","633938","648391","663343","679325","696365","714411","733379","753136","773567","794694","814804","832755","850101","868096","887112","907111","928257","947162","962938","978850","995562","1012158","1028183","1044054","1059729","1074847","1088620","1029385","927068","894357","903646","909376","909898","910228","910335","910119","909690","909297","909091","909172","912238","919532","924593","921520","909039","903541","910081","912947","908689","909318","907377","898350","854998","776096",
"Yemen, Rep.","YEM","Population, female","SP.POP.TOTL.FE.IN","2778773","2842573","2908877","2977069","3048889","3125359","3205878","3290732","3379832","3473895","3569240","3665288","3766076","3871697","3982690","4099759","4223270","4353208","4489940","4635832","4792061","4957869","5133165","5319194","5516847","5726366","5947542","6179426","6419178","6665930","6922051","7187499","7461464","7742827","8029811","8319513","8600048","8874400","9154150","9439211","9729548","10023178","10320054","10623084","10934846","11273485","11639970","12016807","12402249","12797754","13198893","13601487","14015248","14444586","14891086","15350464","15821476","16308544","16805311","17319592","17830293","18330840","18866431","19440467","20025126",
"South Africa","ZAF","Population, female","SP.POP.TOTL.FE.IN","8003578","8246385","8514193","8795605","9087733","9390979","9705499","10031556","10367416","10709817","11055105","11386608","11707905","12035942","12368861","12705708","13046550","13392157","13744212","14105221","14538847","15052204","15591246","16154932","16734158","17297608","17839236","18382826","18931725","19478886","20012714","20482431","20992697","21240777","21730022","22596583","23358845","23948882","24242321","24511041","24743649","24956582","25173802","25393002","25614018","25837572","26066628","26308996","26582180","26871093","27159465","27465137","27841809","28275670","28704167","29194266","29479001","29730327","30211847","30695653","31181202","31649230","32072567","32461907","32854235",
